Sat Sep 01 02:14:20 +0000 2018,"RT @elpais_brasil: AO VIVO | Fachin dá giro no voto e diz que a decisão do comitê do ONU deve ser acatada: ou seja, Lula pode disputar: 1 x…"
Sat Sep 01 02:14:20 +0000 2018,RT @Matos__Debora: Que vergonha Brasil.... https://t.co/N3Kug7fYaT
Sat Sep 01 02:14:20 +0000 2018,"RT @joicehasselmann: TSE julga escárnio dos escárnios hoje e decide se o bandido, corrupto, ladrão e presidiário Lula pode ser candidato. Q…"
Sat Sep 01 02:14:20 +0000 2018,RT @Ilisp_org: TSE impede candidatura do criminoso Lula com base na Lei da Ficha Limpa https://t.co/NgiqmXX8BF https://t.co/9N5klkQvVb
Sat Sep 01 02:14:21 +0000 2018,RT @KeniiiL: BOTA LULA NA PRESIDÊNCIA PORRA
Sat Sep 01 02:14:21 +0000 2018,RT @ezhalfi: Chau querido https://t.co/Tx7Qjlaj99
Sat Sep 01 02:14:21 +0000 2018,"RT @gazetadopovo: 4 a 1 no placar 
Com o voto de Admar Gonzaga, TSE rejeita candidatura de Lula. 
Ainda restam dois ministros para votar. S…"
Sat Sep 01 02:14:21 +0000 2018,RT @joanatreptow: Daqui a pouquinho no Café vamos falar sobre a determinação da justiça federal para que o ex-presidente Lula pague mais de…
Sat Sep 01 02:14:21 +0000 2018,"RT @diegoescosteguy: Admar, todos na corte e seus colegas esperam neste momento, fará 4 a 1, definindo o julgamento. Se votar em favor do p…"
Sat Sep 01 02:14:21 +0000 2018,"LULA PRESIDENTE DE NOVO, PARA O BRASIL SER UM PAÍS DO POVO❗❤ https://t.co/RlgnMG4LNE via @YouTube"
Sat Sep 01 02:14:21 +0000 2018,Deus é mesmo Brasileiro.... 🙌👏👏👏👏👏
Sat Sep 01 02:14:21 +0000 2018,"RT @Desesquerdizada: No TSE: Admar Gonzaga Neto confirma voto CONTRA a candidatura do criminoso Lula.
ACABOU! ACABOU! ACABOU! É TETRA! É TE…"
Sat Sep 01 02:14:21 +0000 2018,Lula preso e fora das eleições. A carreira politica está literalmente chegando ao fim. #LulaInelegivel
Sat Sep 01 02:14:21 +0000 2018,"RT @Gustavoboeiraaa: Bolsonaro Presidente do Brasil

Eu: https://t.co/jqSKv0efT5"
Sat Sep 01 02:14:21 +0000 2018,RT @Estadao: URGENTE: TSE forma maioria para barrar candidatura de Lula https://t.co/AqOQz5ktHP -via @EstadaoPolitica https://t.co/MShcFaY5…
Sat Sep 01 02:14:21 +0000 2018,"RT @PolitzOficial: #TSE:

Com o voto de Admar Gongaza, a maioria foi formada com o 4x1.

Lula está definitivamente inelegível e a desgraça…"
Sat Sep 01 02:14:21 +0000 2018,"🎶🎵😂Acredito ser o mais valente
Nesta luta do rochedo com o mar e com o mar
É hoje o dia da alegria e a tristeza
Nem… https://t.co/dAcTeX6UpY"
Sat Sep 01 02:14:21 +0000 2018,"RT @LuisCaval1: Essa decisão do comitê dos direitos humanos da ONU sobre a candidatura do Lula é a maior piada da face da Terra, mas o Fach…"
Sat Sep 01 02:14:21 +0000 2018,RT @PerolasdaNBA: chora brother @LulaOficial !!! fui 5 vezes a Brasília falar com vc!!! vai perder para o limitadíssimo bolsonaro !!! chora…
